SMILES,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,C1SP2,C1SP3,C2SP2,C2SP3,C3SP2,C3SP3,ECCEN,fragC,khs.aaaC,khs.aaCH,khs.aaN,khs.aaNH,khs.aaO,khs.aasC,khs.ddsN,khs.ddssS,khs.dNH,khs.dO,khs.dsCH,khs.dsN,khs.dssC,khs.sBr,khs.sCH3,khs.sCl,khs.sF,khs.sNH2,khs.sOH,khs.ssCH2,khs.ssNH,khs.ssO,khs.ssS,khs.sssCH,khs.sssN,khs.ssssC,Kier1,Kier2,Kier3,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEC-44,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,MDEO-11,MDEO-12,MDEO-22,PetitjeanNumber,SC-3,SC-4,SC-5,SC-6,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,SPC-4,SPC-5,SPC-6,TopoPSA,topoShape,VAdjMat,VC-3,VC-4,VC-5,VC-6,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,VPC-4,VPC-5,VPC-6,WPATH,WPOL,Zagreb
InChI%3D1S%2FC11H10N4%2Fc1-15-9-5-4-8-7%283-2-6-13-8%2910%289%2914-11%2815%2912%2Fh2-6H%2C1H3%2C%28H2%2C12%2C14%29,0.219338864088058,-0.172578155994415,0.108524136245251,-0.0647538751363754,0.024546917527914,16.4399528503418,18.3294811248779,27.2432613372803,26.9942226409912,19.5232849121094,1036.88159179688,1253.43103027344,1846.97192382812,1721.62670898438,1178.408203125,0,1,0,7,0,1,182,519.039978027344,2,5,1,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,10.1730108261108,3.78559994697571,1.55555558204651,0,1.04397451877594,1.67081260681152,0,4.20685720443726,9.65257549285889,0,5.29611921310425,0,0,0,0.577350258827209,0.5,0.25,0.63245552778244,0,0,0,0,0.428571432828903,1.00306725502014,0,0.393802672624588,0,0,0,0.0785674229264259,0.39694020152092,0.666987478733063,10.4138488769531,7.2708568572998,6.68555355072021,6.15541410446167,5.16485643386841,4.26659250259399,2.91870903968811,2.08540463447571,2.9106605052948,4.71656513214111,6.74198770523071,52.0099983215332,0.75,4.90689039230347,0.431473314762115,0,0.113039240241051,0,0,0,0.0279508493840694,0.114389039576054,0.155846387147903,8.28117847442627,4.74225807189941,3.56240057945251,2.7032482624054,1.87449431419373,1.25759768486023,0.696886301040649,0.403339833021164,1.03717517852783,1.38907468318939,1.59772276878357,324,25,84
InChI%3D1S%2FC6H11N2O4PS3%2Fc1-10-5-7-8%286%289%2916-5%294-15-13%2814%2C11-2%2912-3%2Fh4H2%2C1-3H3,0.716129004955292,-0.558658480644226,0.404795527458191,-0.377963572740555,0.273106426000595,43.8515243530273,40.168758392334,56.9230194091797,42.0769119262695,33.4333229064941,1121.36865234375,1267.97473144531,1659.59936523438,1393.51989746094,1041.43579101562,0,0,0,0,0,0,220,601.099975585938,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,1,1,3,2,1,1,0,14.0625,6.07438039779663,3.76923084259033,0.436790227890015,0.696238338947296,1.22054314613342,0,0,0.816496610641479,0,0.5,0,0,0,0,0,0,1,0,0,0.57235711812973,0.650697648525238,0.444444447755814,1.53326976299286,0.176776692271233,0.117851130664349,0,0,0,0.0962250456213951,0.232307806611061,0.300349175930023,12.1817979812622,7.54215383529663,6.53948402404785,5.5490779876709,3.34803152084351,2.1934506893158,1.46130645275116,0.777895987033844,3.23994326591492,3.72170567512512,2.95650362968445,,0.800000011920929,5,2.52608823776245,0.335410207509995,0.0395284704864025,0,0,0,0.079056940972805,0.120451420545578,0.159559890627861,12.3805389404297,9.28397274017334,10.0856027603149,8.24663734436035,4.28214693069458,2.86309313774109,2.40738558769226,1.74768614768982,4.84628915786743,4.73431158065796,2.88943338394165,471,21,76
InChI%3D1S%2FC19H20N2O2%2Fc1-2-3-14-17-18%2822%2920%2815-10-6-4-7-11-15%2921%2819%2817%2923%2916-12-8-5-9-13-16%2Fh4-13%2C17H%2C2-3%2C14H2%2C1H3,0.353176176548004,-0.12696361541748,-0.0523943454027176,-0.028117498382926,0.048309899866581,25.268913269043,26.6889133453369,37.4329681396484,41.7613372802734,42.7606887817383,1599.06652832031,1895.3642578125,2687.67358398438,2815.28833007812,2709.72338867188,2,1,0,15,0,1,380,1519.0400390625,0,10,0,0,0,2,0,0,0,2,0,0,2,0,1,0,0,0,0,3,0,0,0,1,2,0,17.8111991882324,8.39273357391357,3.81944441795349,0,2.13182950019836,0.913967549800873,0,17.9505424499512,18.2539119720459,0,4.68954133987427,0,0,0,0,0,0,0,1,0.25,0,0,0.400000005960464,1.07653844356537,0,0.433583050966263,0,0,0,0.0641500279307365,0.451859205961227,0.63146436214447,16.2338409423828,11.236382484436,9.47519779205322,8.28871440887451,7.2416205406189,5.93089008331299,3.83419013023376,2.73833060264587,3.24205446243286,6.18063640594482,9.50682735443115,40.6199989318848,0.666666686534882,5.52356195449829,0.456542521715164,0,0.10667135566473,0,0,0,0.0288675129413605,0.137000188231468,0.149133294820786,13.1830968856812,8.01674842834473,5.66599464416504,4.06157636642456,2.87698173522949,2.0102436542511,1.13316130638123,0.694051146507263,1.10123932361603,1.6854362487793,2.15956854820251,1109,37,118
InChI%3D1S%2FC13H12N4%2Fc1-17-11-7-10%289-5-3-2-4-6-9%298-15-12%2811%2916-13%2817%2914%2Fh2-8H%2C1H3%2C%28H2%2C14%2C15%2C16%29,0.220728442072868,-0.195865422487259,0.130421221256256,-0.0433182641863823,0.00283271609805524,18.4399528503418,20.3294811248779,29.2708778381348,28.0218410491943,20.5232849121094,1143.96435546875,1352.68359375,1916.68603515625,1762.99670410156,1285.22473144531,0,2,0,7,0,2,260,689.039978027344,0,7,1,0,0,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,12.055401802063,4.93827152252197,2.29072308540344,0,1.2141900062561,1.67081260681152,0,8.56995296478271,11.1945810317993,0,4.20685720443726,0,0,0,0.70710676908493,0.5,0.5,0.816496610641479,0,0,0,0,0.444444447755814,1.06423509120941,0,0.366024911403656,0,0,0,0.0785674229264259,0.438349395990372,0.597037613391876,11.8280630111694,8.25401973724365,7.46725940704346,6.65260791778564,5.38661098480225,4.36996603012085,2.74220037460327,2.03851056098938,2.91859745979309,4.43170309066772,6.00079965591431,,0.800000011920929,5.08746290206909,0.454823195934296,0,0.102437242865562,0,0,0,0.0279508493840694,0.121272623538971,0.122438780963421,9.43587875366211,5.40294170379639,3.99037456512451,2.90826559066772,1.91006326675415,1.25660073757172,0.641829133033752,0.386049062013626,1.01941025257111,1.24023616313934,1.33216655254364,504,26,92
InChI%3D1S%2FC13H17N3O4S%2Fc1-10-12%2814%282%299-21%2818%2C19%2920%2913%2817%2916%2815%2810%293%2911-7-5-4-6-8-11%2Fh4-8H%2C9H2%2C1-3H3%2C%28H%2C18%2C19%2C20%29,0.566498577594757,-0.268653601408005,-0.23924957215786,0.545516490936279,-0.287116318941116,31.3055934906006,33.1943588256836,41.1467437744141,41.4881706237793,42.8203430175781,1540.43920898438,1802.03894042969,2631.900390625,2558.64990234375,2387.869140625,1,1,0,8,0,0,327,1261.07995605469,0,5,0,0,0,1,0,1,0,3,0,0,1,0,3,0,0,0,1,1,0,0,0,2,3,0,17.3553714752197,6.62993574142456,3.85484838485718,0.766309440135956,3.44248843193054,4.53883028030396,0,5.69588470458984,7.12982368469238,0,3.30192732810974,0,0,0,0,0,0,0,1.44224953651428,1.73205077648163,0,0,0.5,2.76260161399841,0.353553384542465,0.501834213733673,0,0,0,0.0641500279307365,0.368586242198944,0.610585689544678,15.7840929031372,9.72103309631348,9.8722095489502,7.04340839385986,6.43138837814331,4.14934492111206,2.7086546421051,1.67570495605469,3.97441077232361,7.6715350151062,10.1045179367065,,1,5.39231729507446,1.08959853649139,0.0457007065415382,0.223632201552391,0,0,0,0.0333333350718021,0.143923744559288,0.203078404068947,12.6292676925659,7.39734792709351,6.01187753677368,4.07824754714966,3.02610349655151,1.71308505535126,0.982962310314178,0.510223686695099,1.90072429180145,2.96248936653137,3.5044686794281,890,33,110
InChI%3D1S%2FC6H5NO2%2Fc8-7%289%296-4-2-1-3-5-6%2Fh1-5H,0.065277062356472,0.00701689021661878,-0.0229502823203802,-0.0154836475849152,-0.00118250551167876,10.9089260101318,10.2731170654297,12.7710237503052,10.660737991333,6.49455308914185,326.585784912109,350.343994140625,409.316162109375,301.99365234375,126.101943969727,0,0,0,6,0,0,69,124.029998779297,0,5,,,,1,,,,,0,,0,,0,,,0,,0,,,,0,,0,7.11111116409302,3.23966932296753,2,0,0,0,0,6.08364343643188,3.04182171821594,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.400000005960464,0.5,0,0.16666667163372,0,0,0,0,0.102062076330185,0.0589255653321743,6.69023466110229,4.30453062057495,3.6421070098877,2.59263896942139,1.80083346366882,1.25044357776642,0.451184451580048,0.235702261328697,1.04044008255005,1.05473780632019,1.04044008255005,45.8199996948242,0.666666686534882,4.16992521286011,0.111803397536278,0,0.0124225998297334,0,0,0,0,0.0320750139653683,0.0143443830311298,4.65046167373657,2.49943876266479,1.59265899658203,0.967012107372284,0.549710214138031,0.312413334846497,0.0692608058452606,0.0234242789447308,0.189957499504089,0.16965363919735,,88,9,40
InChI%3D1S%2FC10H8%2Fc1-2-6-10-8-4-3-7-9%2810%295-1%2Fh1-8H,0,0,0,0,0,10,11,14,12,6,575.871765136719,650.17529296875,835.183166503906,681.418579101562,303.666290283203,0,0,0,8,0,2,90,271,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69421482086182,2.93877553939819,1.38271605968475,0,0,0,0,11.6786317825317,8.59655952453613,0,1,0,0,0,0,0,0,0,0,0,0,0,0.400000005960464,0.333333343267441,0,0.0833333358168602,0,0,0,0,0.16666667163372,0.235702261328697,6.81155490875244,4.96632671356201,4.08907318115234,3.46632647514343,2.85758924484253,2.31649661064148,1.14011943340302,0.70412415266037,0.942809045314789,1.5,1.88561809062958,0,0.666666686534882,4.32192802429199,0.16666667163372,0,0.0277777779847383,0,0,0,0,0.0555555559694767,0.0641500279307365,5.61880207061768,3.40470051765442,2.34715056419373,1.65868926048279,1.13290584087372,0.756600141525269,0.303561210632324,0.153877794742584,0.38490018248558,0.5,0.513200223445892,109,12,50
InChI%3D1S%2FC24H29ClO4%2Fc1-12%2826%2924%2829-13%282%2927%298-6-16-14-10-20%2825%2919-11-21%2828%2915-9-18%2815%2923%2819%2C4%2917%2814%295-7-22%2816%2C24%293%2Fh10-11%2C14-18H%2C5-9H2%2C1-4H3,0.539937973022461,-0.214192807674408,-0.0642691105604172,0.102373585104942,-0.143757075071335,39.8106307983398,36.6121978759766,60.6667709350586,77.2826919555664,77.7437896728516,2815.54077148438,3640.38134765625,5842.42822265625,6851.65673828125,5960.90869140625,1,4,5,5,1,6,583,3032.05004882812,0,0,0,0,0,0,0,0,0,3,2,0,5,0,4,1,0,0,0,5,0,1,0,5,0,3,20.8778686523438,6.50892877578735,2.5592212677002,1.01290941238403,5.95322942733765,8.54514408111572,3.73503279685974,5.746901512146,21.3274383544922,7.43776512145996,12.9276208877563,9.97608375549316,1.10520946979523,0,0,0,0,0,0,0.34456667304039,0.766309440135956,0,0.5,3.60888528823853,0.270455896854401,1.89138031005859,0.488211423158646,0.235702261328697,0.253933906555176,0.140210166573524,0.877354860305786,2.28262734413147,20.9303569793701,13.5590391159058,14.1850090026855,12.4316234588623,11.31077003479,9.2979154586792,7.01617193222046,5.29202651977539,9.49624252319336,17.2373962402344,26.6654853820801,60.439998626709,1,5.85798120498657,2.52151727676392,0.221479803323746,1.21141815185547,0.295956462621689,0.235702261328697,0.235702261328697,0.131094351410866,0.692025065422058,1.61046206951141,18.3438720703125,11.2817268371582,10.8755655288696,9.59222602844238,8.29401969909668,6.28064918518066,4.83944416046143,3.42200231552124,6.72138071060181,11.7351980209351,16.5510921478271,1908,67,178
InChI%3D1S%2FC17H21N3%2Fc1-19%282%2915-9-5-13%286-10-15%2917%2818%2914-7-11-16%2812-8-14%2920%283%294%2Fh5-12%2C18H%2C1-4H3,0.218730136752129,-0.12785704433918,0.0145726408809423,0.00919590424746275,-0.0166862476617098,21.079963684082,22.1632976531982,29.9971122741699,31.3294811248779,24.9971122741699,1349.19128417969,1531.79089355469,2054.35205078125,2036.25830078125,1593.89318847656,0,0,1,10,0,2,377,1384.03002929688,0,8,0,0,0,4,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,0,16.3718814849854,7.31985712051392,4.25,0.908560276031494,5.90230369567871,3.77033662796021,0,8.69190216064453,15.6241292953491,0,3.34162521362305,0,0,0,0,0.333333343267441,0,0,0.100000001490116,0,0,0,0.5,1.52578341960907,0,0.52578341960907,0,0,0,0,0.16666667163372,0.19245009124279,14.6983060836792,9.48607063293457,8.69686985015869,7.00575113296509,5.05976009368896,3.68780708312988,2.66021800041199,2.01539397239685,3.62239933013916,4.27267599105835,4.8503532409668,30.3299999237061,1,5.32192802429199,0.8254514336586,0,0.19073785841465,0,0,0,0,0.0555555559694767,0.0526229776442051,12.5132293701172,6.62880229949951,5.25760221481323,3.34475517272949,2.01914501190186,1.24741947650909,0.748991012573242,0.458151817321777,1.4901270866394,1.38528668880463,1.30079197883606,899,30,100
InChI%3D1S%2FC7H7NO2%2Fc1-6-4-2-3-5-7%286%298%289%2910%2Fh2-5H%2C1H3,0.065136082470417,0.00671548675745726,-0.0226951669901609,-0.0147978775203228,-0.00175177957862616,11.9089260101318,11.2731170654297,14.7710237503052,13.8269233703613,10.1587371826172,416.365631103516,455.863525390625,567.701110839844,467.438720703125,224.225357055664,0,1,0,5,0,1,76,199.029998779297,0,4,0,0,0,2,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.10000038146973,3.40828394889832,1.99111115932465,0,1.3731781244278,1.41421353816986,0,3.96540641784668,4.29827976226807,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0.400000005960464,0.705118358135223,0,0.232307806611061,0,0,0,0,0.0833333358168602,0.131445854902267,7.56047773361206,4.71521425247192,4.16961240768433,3.03412985801697,2.33534574508667,1.34171581268311,0.565641164779663,0.240562617778778,1.49826681613922,2.17455840110779,2.13370633125305,45.8199996948242,0.666666686534882,4.32192802429199,0.246155083179474,0,0.0480260848999023,0,0,0,0,0.0277777779847383,0.0402003787457943,5.57311105728149,2.91610550880432,2.04359650611877,1.31215047836304,0.768270313739777,0.382261961698532,0.118254981935024,0.0327086187899113,0.463156819343567,0.491504997014999,0.390184938907623,114,12,46
InChI%3D1S%2FC4H8Cl2O%2Fc5-1-3-7-4-2-6%2Fh1-4H2,0.281933844089508,-0.113645315170288,-0.139849036931992,0.164972424507141,-0.0253576152026653,23.1999759674072,10.5676584243774,9.56765842437744,9.86397171020508,6.90347480773926,262.127777099609,234.059600830078,190.143432617188,148.850158691406,109.739952087402,0,4,0,0,0,0,54,154.029998779297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,1,0,0,0,0,7,6,6,0,0,0,0,2.94168281555176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,5.5355339050293,3.41421365737915,2.06066012382507,1.20710682868958,0.676776707172394,0.353553384542465,0.176776692271233,0,0,0,0,9.22999954223633,1,3.80735492706299,0,0,0,0,0,0,0,0,0,5.50446224212646,3.18091773986816,1.74626588821411,0.751585185527802,0.429388910531998,0.231455028057098,0.131222665309906,0,0,0,0,56,4,22
InChI%3D1S%2FC33H40N2O9%2Fc1-38-19-7-8-20-21-9-10-35-16-18-13-27%2844-32%2836%2917-11-25%2839-2%2930%2841-4%2926%2812-17%2940-3%2931%2842-5%2928%2833%2837%2943-6%2922%2818%2915-24%2835%2929%2821%2934-23%2820%2914-19%2Fh7-8%2C11-12%2C14%2C18%2C22%2C24%2C27-28%2C31%2C34H%2C9-10%2C13%2C15-16H2%2C1-6H3,1.58534979820251,-0.862387001514435,-0.0270535182207823,0.258515596389771,-0.400348305702209,51.6901969909668,55.1443977355957,80.19189453125,97.4848098754883,100.837020874023,3232.54345703125,3974.11352539062,6016.50537109375,6799.107421875,6477.1591796875,2,2,0,17,0,6,1423,5852.10986328125,2,5,1,1,0,7,0,0,0,2,0,0,2,0,6,0,0,0,0,5,0,7,0,6,1,0,33.8842163085938,14.6319446563721,6.43681001663208,1.42058408260345,6.86201000213623,13.6887922286987,0,8.723801612854,35.1200637817383,0,28.4149227142334,0,0,0,0,0,0,0.333333343267441,0,0.142857149243355,2.34948968887329,2.85762429237366,0.5,2.90588569641113,0,0.862055361270905,0,0,0,0.0785674229264259,0.492096543312073,1.11555051803589,31.1202278137207,21.3451309204102,18.8552913665771,17.5771636962891,15.3319873809814,13.3397436141968,10.1862277984619,8.09396457672119,8.21538829803467,14.295521736145,21.8372764587402,114.879997253418,1,6.45943164825439,1.49384617805481,0,0.339695811271667,0,0,0,0.0279508493840694,0.233735054731369,0.488013982772827,25.9550495147705,14.8399686813354,11.6217861175537,9.67653846740723,7.66955947875977,6.09141540527344,4.22990322113037,3.05062794685364,3.81254911422729,6.02780055999756,8.34400749206543,6905,86,242
InChI%3D1S%2FC7H8ClN%2Fc1-5-2-3-6%288%294-7%285%299%2Fh2-4H%2C9H2%2C1H3,0.0683549046516418,-0.0174933951348066,-0.00521654635667801,-0.0269837249070406,0.0157671459019184,17.0727424621582,11.1179227828979,16.2358455657959,14.4020309448242,8.56019496917725,508.080657958984,550.556274414062,689.138488769531,527.331237792969,186.023178100586,0,1,0,5,0,1,67,217.020004272461,0,3,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,7.11111116409302,2.72222232818604,1.70414197444916,0,1.14471423625946,1.5,0,1.65096366405487,5.85380077362061,0,1.65096366405487,0,0,0,0,0,0,0,0,0,0,0,0.400000005960464,0.760079681873322,0,0.16666667163372,0,0,0,0,0.0680413842201233,0.20412415266037,6.85337114334106,4.19837713241577,3.87279200553894,2.86036610603333,1.81676292419434,1.33160018920898,0.504473328590393,0.0680413842201233,1.47827804088593,1.55802857875824,2.07593297958374,26.0200004577637,0.666666686534882,4.16992521286011,0.416653126478195,0,0.0481125228106976,0,0,0,0,0.0240562614053488,0.0652223899960518,5.94329452514648,3.09365582466125,2.43734574317932,1.47638130187988,0.791878700256348,0.556764721870422,0.157722011208534,0.0138888889923692,0.626712560653687,0.5552698969841,0.69042432308197,84,10,42
InChI%3D1S%2FC7H8N2O2%2Fc1-5-2-3-6%289%2810%2911%294-7%285%298%2Fh2-4H%2C8H2%2C1H3,0.0942453071475029,0.0042452928610146,-0.0135096162557602,-0.0347098410129547,-0.0331898257136345,13.2689142227173,12.439302444458,17.1033935546875,16.159294128418,10.0207262039185,491.833587646484,544.82275390625,703.052307128906,592.896484375,282.961791992188,0,1,0,5,0,1,99,251.039993286133,0,3,0,0,0,3,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9.09090900421143,3.59999990463257,2.21453285217285,0,1.14471423625946,1.5,0,1.65096366405487,5.85380077362061,0,1.65096366405487,0,0,0,0,0.25,0,0,0,0.5,0,0,0.5,0.971404492855072,0,0.333333343267441,0,0,0,0,0.0680413842201233,0.175366476178169,8.43072128295898,5.10906076431274,4.7717170715332,3.58154726028442,2.19468545913696,1.74405467510223,0.978095650672913,0.336287319660187,2.12630128860474,2.02068448066711,2.72215032577515,71.8399963378906,1,4.45943164825439,0.33947429060936,0,0.0605351217091084,0,0,0,0,0.0240562614053488,0.0487034358084202,6.07311105728149,3.11546421051025,2.29800081253052,1.47363948822021,0.74143785238266,0.479971617460251,0.19537553191185,0.0402412042021751,0.607304692268372,0.487679213285446,0.521502315998077,152,14,52
InChI%3D1S%2FC6H12Br2O4%2Fc7-1-3%289%295%2811%296%2812%294%2810%292-8%2Fh3-6%2C9-12H%2C1-2H2,0.443036794662476,-0.026647724211216,-0.243061184883118,0.00106764759402722,0.00247908150777221,101.614059448242,23.6337184906006,27.9620876312256,47.3452606201172,41.906608581543,681.130615234375,706.594787597656,827.613708496094,817.472778320312,606.471252441406,0,2,0,4,0,0,114,397.059997558594,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,2,0,0,0,4,0,0,12,5.61224508285522,3.515625,0,0,0,0,0.200000002980232,3.61440801620483,0,3.96540641784668,0,0,0,0,0,0,0,0,1.66881787776947,0,0,0.428571432828903,0.856304705142975,0,0.383276641368866,0,0,0,0,0,0,9.72361469268799,5.54011106491089,4.48929786682129,3.91238260269165,1.7799928188324,0.753101885318756,0.268245965242386,0.0555555559694767,2.47916269302368,2.86081576347351,3.16954231262207,80.9199981689453,0.75,4.58496236801147,0.382951110601425,0,0.0766553282737732,0,0,0,0,0,0,9.44039058685303,5.6267523765564,3.71944761276245,2.78131771087646,1.40377366542816,0.695703029632568,0.35623100399971,0.214285716414452,1.00509333610535,1.10625565052032,1.08679091930389,206,16,50
InChI%3D1S%2FC10Cl12%2Fc11-1-2%2812%297%2817%294%2814%293%2813%2C5%281%2C15%299%287%2C19%2920%296%281%2C16%2910%2821%2C22%298%282%2C4%2918,0.602841317653656,0.102716021239758,-0.126361042261124,-0.694082379341125,0.196705862879753,114.553039550781,49.4208488464355,133.881103515625,318.319915771484,321.417358398438,4164.9453125,6187.4697265625,12246.8056640625,13292.548828125,6848.66748046875,0,0,0,2,0,8,232,214.119995117188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,10,14.3520708084106,2.33333325386047,0.478709995746613,0,0,0,0,0,0,0,0,0,25.576530456543,0,0,0,0,0,0,0,0,0,0.333333343267441,5,0.75,6.40625,2.6875,0,0.125,0.875,3.5625,11.3125,17,9.5,12.25,15,13.75,11.8125,9.125,6.140625,19.625,42.875,86.328125,0,0.5,5.45943164825439,5.75434112548828,0.888375282287598,8.13638210296631,3.53702473640442,0,0.125,0.941946685314178,4.06130933761597,13.5892601013184,18.6067218780518,10.3033609390259,13.6068620681763,17.2899150848389,15.9015398025513,13.7587175369263,10.7297611236572,7.26495933532715,23.7589130401611,53.3493461608887,110.983833312988,680,78,172
InChI%3D1S%2FC4H9NO2%2Fc1-4%282%293-7-5-6%2Fh4H%2C3H2%2C1-2H3,0.0988028720021248,-0.0633709132671356,0.0365481041371822,-0.0186936315149069,-0.00326011050492525,8.90892601013184,7.43902397155762,7.27274608612061,5.16246128082275,3.66446256637573,183.268737792969,170.179931640625,160.31867980957,91.6969985961914,56.0203437805176,0,3,0,0,0,1,47,183.029998779297,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,1,0,1,0,0,7,4.16666650772095,6,0.5,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.400000005960464,0.40824830532074,0,0,0,0,0,0,0,0,5.69867038726807,3.27005553245544,2.53607535362244,1.13502776622772,0.61237245798111,0.40824830532074,0,0,0.288675129413605,0.20412415266037,0.20412415266037,38.6599998474121,0.666666686534882,3.80735492706299,0.40824830532074,0,0,0,0,0,0,0,0,4.54816722869873,2.21677231788635,1.76414859294891,0.460573554039001,0.179500222206116,0.0608580633997917,0,0,0.16666667163372,0.0745356008410454,0.0304290316998959,52,4,24
InChI%3D1S%2FC4H8Cl2O2%2Fc5-3-7-1-2-8-4-6%2Fh1-4H2,0.463006407022476,-0.335939317941666,0.0628999620676041,0.162590682506561,-0.225994199514389,24.9744453430176,12.2318429946899,12.5281553268433,9.67794418334961,8.56765842437744,271.484558105469,246.446624755859,208.866516113281,172.696441650391,133.565765380859,0,2,0,0,0,0,74,169.039993286133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,2,0,0,0,0,8,7,7.19999980926514,0,0,0,0,2.52506470680237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333343267441,0.428571432828903,0,0,0,0,0,0,0,0,0,6.24264049530029,3.91421365737915,2.41421365737915,1.45710682868958,0.853553414344788,0.478553384542465,0.25,0.125,0,0,0,18.4599990844727,0.75,4,0,0,0,0,0,0,0,0,0,5.91271066665649,3.25826787948608,1.4711502790451,0.83491849899292,0.445177972316742,0.175297290086746,0.0944911167025566,0.0535714291036129,0,0,0,84,5,26
InChI%3D1S%2FC4H5Cl%2Fc1-3-4%282%295%2Fh3H%2C1-2H2,0.025400809943676,-0.0081307040527463,-0.00440725963562727,-0.000162440846906975,0,12.7127532958984,5.95173740386963,7.90347480773926,3.95173740386963,0,209.404479980469,185.763259887695,159.014999389648,63.688159942627,0,2,0,2,0,0,0,19,61.0099983215332,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2.25,4,0.333333343267441,1.41421353816986,1.41421353816986,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333343267441,0.40824830532074,0,0,0,0,0,0,0,0,4.28445720672607,2.27005553245544,1.80209517478943,0.816496610641479,0,0,0,0,0.40824830532074,0,0,0,0.5,3.32192802429199,0.231455028057098,0,0,0,0,0,0,0,0,3.62545728683472,1.61742353439331,1.13646697998047,0.375792592763901,0,0,0,0,0.163663417100906,0,0,18,2,16
