SMILES,VC-6,khs.ddsN,SPC-4,VP-5,khs.aaN,ATSc3,khs.sssdAs,SPC-5,VP-6,khs.aaO,ATSc4,khs.sssN,SPC-6,VP-7,Zagreb,MDEC-22,ATSc5,khs.ssSnH2,khs.ssO,khs.sCl,VPC-4,khs.ddssS,khs.ssssBe,MDEC-23,khs.sssP,VPC-5,MDEC-24,VPC-6,VCH-3,khs.dsCH,khs.dsssP,Kier1,khs.sLi,khs.ssssSi,khs.sNH2,C4SP3,khs.aaS,VCH-4,khs.ssPbH2,Kier2,khs.sNH3,VCH-5,khs.aaaC,topoShape,Kier3,MDEO-11,VCH-6,MDEO-12,khs.ssS,khs.sPH2,khs.aaSe,VCH-7,khs.dssS,khs.ddssSe,WPOL,khs.tN,khs.sOH,khs.dCH2,khs.sSnH3,MDEN-33,SP-0,khs.tsC,khs.ssssSn,khs.sssAs,SP-1,SC-3,khs.ssSiH2,SP-2,SC-4,SP-3,khs.ddC,khs.dSe,khs.sssSnH,SC-5,khs.sssssAs,SP-4,khs.sPbH3,MDEC-33,C3SP2,SP-5,SC-6,MDEC-34,ATSm1,C3SP3,SP-6,SCH-3,khs.sAsH2,ATSm2,khs.ssSe,PetitjeanNumber,SP-7,khs.ssssB,ECCEN,SCH-4,ATSm3,khs.ssBe,khs.ssssC,WPATH,SCH-5,khs.dssSe,ATSp1,khs.aasC,MDEN-11,SCH-6,ATSp2,khs.sssPbH,geomShape,ATSm4,MDEN-12,MDEO-22,SCH-7,ATSp3,ATSm5,MDEN-13,khs.ssAsH,fragC,khs.sSiH3,ATSp4,khs.tCH,khs.ssPH,khs.sssSiH,ATSp5,VAdjMat,khs.sSeH,khs.ssGeH2,khs.sCH3,MDEC-11,khs.sSH,khs.sssssP,khs.aaNH,khs.sssNH,khs.dO,MDEC-12,khs.sF,khs.ssBH,khs.sssB,MDEC-13,khs.sssGeH,MDEC-14,C2SP1,khs.sI,khs.dS,C2SP2,MDEC-44,khs.dssC,khs.aaCH,khs.aasN,C2SP3,khs.dNH,khs.ssssN,khs.ssssGe,khs.sssCH,VP-0,TopoPSA,khs.sBr,khs.sGeH3,VP-1,C1SP1,MDEN-22,khs.ssssPb,khs.ssNH,VC-3,VP-2,C1SP2,MDEN-23,VC-4,khs.ssNH2,VP-3,C1SP3,ATSc1,khs.dsN,khs.ssCH2,VC-5,VP-4,ATSc2
InChI%3D1S%2FC10Cl12%2Fc11-1-2%2812%297%2817%294%2814%293%2813%2C5%281%2C15%299%287%2C19%2920%296%281%2C16%2910%2821%2C22%298%282%2C4%2918,3.53702473640442,0.0,19.625,13.7587175369263,0.0,-0.126361042261124,0.0,42.875,10.7297611236572,0.0,-0.694082379341125,0.0,86.328125,7.26495933532715,172.0,0.0,0.196705862879753,0.0,0.0,12.0,23.7589130401611,0.0,0.0,0.0,0.0,53.3493461608887,0.0,110.983833312988,0.0,0.0,0.0,14.3520708084106,0.0,0.0,0.0,0.0,0.0,0.125,0.0,2.33333325386047,0.0,0.941946685314178,0.0,0.5,0.478709995746613,0.0,4.06130933761597,0.0,0.0,0.0,0.0,13.5892601013184,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,9.5,5.0,0.0,12.25,0.75,15.0,0.0,0.0,0.0,6.40625,0.0,13.75,0.0,0.0,0.0,11.8125,2.6875,0.0,114.553039550781,8.0,9.125,0.0,0.0,49.4208488464355,0.0,0.333333343267441,6.140625,0.0,232.0,0.125,133.881103515625,0.0,10.0,680.0,0.875,0.0,4164.9453125,0.0,0.0,3.5625,6187.4697265625,0.0,0.588476479053497,318.319915771484,0.0,0.0,11.3125,12246.8056640625,321.417358398438,0.0,0.0,214.119995117188,0.0,13292.548828125,0.0,0.0,0.0,6848.66748046875,5.45943164825439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.576530456543,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,18.6067218780518,0.0,0.0,0.0,10.3033609390259,0.0,0.0,0.0,0.0,5.75434112548828,13.6068620681763,0.0,0.0,0.888375282287598,0.0,17.2899150848389,0.0,0.602841317653656,0.0,0.0,8.13638210296631,15.9015398025513,0.102716021239758
InChI%3D1S%2FC12H12N2O3%2Fc1-3-14-6-9%2812%2816%2917%2910%2815%298-5-4-7%282%2913-11%288%2914%2Fh4-6H%2C3H2%2C1-2H3%2C%28H%2C16%2C17%29,0.0,0.0,3.26715970039368,1.48792099952698,1.0,0.0462423600256443,0.0,5.18520259857178,0.867717504501343,0.0,-0.407505929470062,1.0,7.75214290618896,0.424282401800156,88.0,1.96925938129425,0.376046687364578,0.0,0.0,0.0,1.17214870452881,0.0,0.0,9.57081317901611,0.0,1.54383063316345,0.0,2.00089716911316,0.0,0.0,0.0,13.4320983886719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32544374465942,0.0,0.0,0.0,1.0,2.55999994277954,0.944940805435181,0.0414556711912155,0.0,0.0,0.0,0.0,0.0965318158268929,0.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,12.5769853591919,0.0,0.0,0.0,8.04091262817383,1.3893735408783,0.0,7.41695213317871,0.0,6.12906551361084,0.0,0.0,0.0,0.416814535856247,0.0,5.04838275909424,0.0,6.63197565078735,1.0,4.15119504928589,0.0,0.0,20.0433826446533,1.0,3.02827024459839,0.0,0.0,19.8272018432617,0.0,0.5,1.62775564193726,0.0,204.0,0.0,29.4599361419678,0.0,0.0,470.0,0.0,0.0,1041.53112792969,3.0,0.0,0.113402299582958,1230.83728027344,0.0,0.914157330989838,32.9862174987793,0.0,0.0,0.314383894205093,1761.60913085938,31.4238185882568,0.0,0.0,752.049987792969,0.0,1847.65576171875,0.0,0.0,0.0,1454.66540527344,5.08746290206909,0.0,0.0,2.0,0.16666667163372,0.0,0.0,0.0,0.0,2.0,2.436678647995,0.0,0.0,0.0,3.02611374855042,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,9.80440139770508,70.5,0.0,0.0,5.53851985931396,0.0,0.0,0.0,0.0,0.576763868331909,4.11751079559326,2.0,0.5,0.0,0.0,2.97862076759338,4.0,0.489242106676102,0.0,2.0,0.0959113389253616,2.02296876907349,-0.169310256838799
InChI%3D1S%2FC7H6N4O3S%2Fc8-10-7-9-4%283-15-7%295-1-2-6%2814-5%2911%2812%2913%2Fh1-3H%2C8H2%2C%28H%2C9%2C10%29,0.0,1.0,2.38468384742737,0.845230400562286,1.0,-0.0423004776239395,0.0,3.01090502738953,0.508405804634094,1.0,0.155019819736481,0.0,3.33648824691772,0.251451313495636,76.0,1.31037068367004,-0.122808493673801,0.0,0.0,0.0,0.661933183670044,0.0,0.0,5.69378614425659,0.0,0.826438367366791,0.0,0.70060408115387,0.0,0.0,0.0,11.484375,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.88842964172363,0.0,0.113077633082867,0.0,0.800000011920929,2.57142853736877,0.5,0.111281804740429,0.666666686534882,0.0,0.0,0.0,0.119003258645535,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,10.8364992141724,0.0,0.0,0.0,7.20270872116089,1.03745746612549,0.0,6.42463445663452,0.0,5.28236150741577,0.0,0.0,0.0,0.25,0.0,3.99895071983337,0.0,2.52506470680237,0.0,2.63897085189819,0.0,0.0,24.89111328125,0.0,2.04432225227356,0.0,0.0,22.1354160308838,0.0,0.444444447755814,1.077632188797,0.0,215.0,0.0,31.9098377227783,0.0,0.0,384.0,0.235702261328697,0.0,858.672119140625,4.0,0.0,0.287457466125488,991.879455566406,0.0,,26.0728435516357,1.15470051765442,0.0,0.499262422323227,1340.83959960938,22.8837566375732,0.125,0.0,274.079986572266,0.0,993.441223144531,0.0,0.0,0.0,866.182556152344,4.90689039230347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,8.15331840515137,138.139999389648,0.0,0.0,4.75172996520996,0.0,0.5,0.0,1.0,0.35037836432457,3.43533277511597,0.0,0.338061690330505,0.0,0.0,2.42537569999695,2.0,0.369802713394165,0.0,0.0,0.0239986199885607,1.62788236141205,-0.196324601769447
InChI%3D1S%2FC5H8O2%2Fc1-3-5%286%297-4-2%2Fh3H%2C1%2C4H2%2C2H3,0.0,0.0,0.492799282073975,0.0589255653321743,0.0,0.0750105679035187,0.0,0.40824830532074,0.0,0.0,-0.0217447988688946,0.0,0.20412415266037,0.0,24.0,0.333333343267441,-0.00594064220786095,0.0,1.0,0.0,0.0680413842201233,0.0,0.0,1.41421353816986,0.0,0.0580769516527653,0.0,0.0240562614053488,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.16666650772095,0.0,0.0,0.0,0.666666686534882,3.83999991416931,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,5.69867038726807,0.0,0.0,0.0,3.30806040763855,0.288675129413605,0.0,2.30209517478943,0.0,1.47839784622192,0.0,0.0,0.0,0.0,0.0,0.696923434734344,0.0,0.0,0.0,0.20412415266037,0.0,0.0,8.54893779754639,0.0,0.0,0.0,0.0,6.99627590179443,0.0,0.400000005960464,0.0,0.0,45.0,0.0,7.77074480056763,0.0,0.0,50.0,0.0,0.0,200.170608520508,0.0,0.0,0.0,184.141876220703,0.0,0.741032481193542,5.99627590179443,0.0,0.0,0.0,172.791488647461,3.33209204673767,0.0,0.0,154.020004272461,0.0,132.582962036133,0.0,0.0,0.0,74.7263870239258,3.80735492706299,0.0,0.0,1.0,0.200000002980232,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.816496610641479,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.30806064605713,26.2999992370605,0.0,0.0,2.10095357894897,0.0,0.0,0.0,0.0,0.0481125228106976,0.956172466278076,2.0,0.0,0.0,0.0,0.453263133764267,2.0,0.272876739501953,0.0,1.0,0.0,0.201184466481209,-0.183973640203476
InChI%3D1S%2FC5H11Cl2N%2Fc1-8%284-2-6%295-3-7%2Fh2-5H2%2C1H3,0.0,0.0,0.40824830532074,0.253546267747879,0.0,-0.0846392065286636,0.0,0.55258584022522,0.143747225403786,0.0,0.141528129577637,1.0,0.288675129413605,0.0,28.0,2.94168281555176,-0.0368702225387096,0.0,0.0,2.0,0.31622776389122,0.0,0.0,0.0,0.0,0.47037199139595,0.0,0.253546267747879,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.14285707473755,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.40577745437622,0.0,0.0,0.0,3.80806040763855,0.288675129413605,0.0,2.68252205848694,0.0,1.56294882297516,0.0,0.0,0.0,0.0,0.0,1.12993609905243,0.0,0.0,0.0,0.288675129413605,0.0,0.0,23.7854957580566,0.0,0.144337564706802,0.0,0.0,11.4020309448242,0.0,0.5,0.0,0.0,61.0,0.0,11.2358455657959,0.0,0.0,75.0,0.0,0.0,388.758178710938,0.0,0.0,0.0,369.235046386719,0.0,0.682194530963898,10.8845453262329,0.0,0.0,0.0,357.774169921875,12.8069496154785,0.0,0.0,268.029998779297,0.0,289.829040527344,0.0,0.0,0.0,200.916656494141,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63299322128296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.54342746734619,3.24000000953674,0.0,0.0,3.68323659896851,0.0,0.0,0.0,0.0,0.223606795072556,2.43716931343079,0.0,0.0,0.0,0.0,1.27053391933441,4.0,0.194723755121231,0.0,4.0,0.0,0.977464556694031,-0.0948336124420166
InChI%3D1S%2FC4H10N2O3%2Fc7-3-1-6%285-9%292-4-8%2Fh7-8H%2C1-4H2,0.0,0.0,0.492799282073975,0.136514842510223,0.0,-0.0701884999871254,,0.679412364959717,0.0223606806248426,0.0,0.0912355184555054,1.0,0.492799282073975,0.0,32.0,2.94168281555176,-0.0843341127038002,,0.0,0.0,0.182246178388596,0.0,0.0,0.0,0.0,0.1709805727005,0.0,0.0705412477254868,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.125,0.0,0.0,0.0,1.0,4.5,0.56462162733078,0.0,0.0,0.0,0.0,,0.0,0.0,,8.0,0.0,2.0,0.0,,0.0,7.11288404464722,0.0,,,4.34606504440308,0.20412415266037,0.0,2.85162401199341,0.0,1.9711971282959,0.0,,,0.0,,1.3690824508667,,0.0,0.0,0.696923434734344,0.0,0.0,12.0433835983276,0.0,0.144337564706802,0.0,,9.91000843048096,,0.5,0.0,0.0,70.0,0.0,9.88239097595215,0.0,0.0,102.0,0.0,,268.402252197266,0.0,0.0,0.0,265.09375,,0.704835057258606,10.1034860610962,0.0,0.0,0.0,265.697113037109,9.43529987335205,0.0,,252.050003051758,0.0,229.585571289062,0.0,0.0,0.0,159.579406738281,4.16992521286011,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0255298614502,73.129997253418,,0.0,2.64748525619507,0.0,0.0,,0.0,0.100000001490116,1.48252630233765,0.0,1.0,0.0,0.0,0.831697821617126,4.0,0.250739067792892,1.0,4.0,0.0,0.424317121505737,-0.0786714255809784
InChI%3D1S%2FC34H59NO15%2Fc1-5-6-9-20%283%2932%2850-31%2844%2917-23%2834%2847%2948%2915-29%2841%2942%2927%2849-30%2843%2916-22%2833%2845%2946%2914-28%2839%2940%2913-19%282%2912-24%2836%2910-7-8-11-25%2837%2918-26%2838%2921%284%2935%2Fh19-27%2C32%2C36-38H%2C5-18%2C35H2%2C1-4H3%2C%28H%2C39%2C40%29%28H%2C41%2C42%29%28H%2C45%2C46%29%28H%2C47%2C48%29,0.0,0.0,6.76315259933472,3.60171437263489,0.0,0.217532187700272,0.0,8.44970035552979,2.13798570632935,0.0,0.176066890358925,0.0,12.2703666687012,1.36850333213806,226.0,14.2584552764893,-1.26083564758301,0.0,2.0,0.0,2.86808753013611,0.0,0.0,35.7020988464355,0.0,3.33178734779358,0.0,3.65672850608826,0.0,0.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.5625,0.0,0.0,0.0,0.909090936183929,24.1229667663574,7.88361215591431,0.0,3.92770051956177,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,7.0,0.0,0.0,0.0,38.5513114929199,0.0,0.0,0.0,23.26194190979,4.36735963821411,0.0,21.4922695159912,0.0,13.6391639709473,0.0,0.0,0.0,0.733301997184753,0.0,10.2030916213989,0.0,18.2536315917969,0.0,7.80283355712891,0.0,0.0,61.9770240783691,4.0,4.33341693878174,0.0,0.0,54.8117485046387,0.0,0.476190477609634,2.8762583732605,0.0,1620.0,0.0,76.2852096557617,0.0,0.0,11054.0,0.0,0.0,2751.74194335938,0.0,0.0,0.0,3028.30224609375,0.0,0.877558350563049,78.1247863769531,0.0,0.333333343267441,0.0,3817.12817382812,91.8885192871094,0.0,0.0,9214.16015625,0.0,4121.736328125,0.0,0.0,0.0,4517.76220703125,6.64385604858398,0.0,0.0,4.0,0.60151731967926,0.0,0.0,0.0,0.0,6.0,7.78535652160645,0.0,0.0,0.0,8.43891620635986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,20.0,0.0,0.0,0.0,10.0,29.6468296051025,288.510009765625,0.0,0.0,17.3447036743164,0.0,0.0,0.0,0.0,1.8962630033493,13.6074419021606,6.0,0.0,0.0,0.0,8.61160182952881,4.0,1.58742237091064,0.0,14.0,0.191798701882362,5.67879629135132,-0.684777438640594
InChI%3D1S%2FC6H12N2O3%2Fc1-2-3-8%287-11%294-6%2810%295-9%2Fh2%2C6%2C9-10H%2C1%2C3-5H2,0.0,0.0,0.921654641628265,0.267434865236282,0.0,-0.0765813440084457,,1.09341299533844,0.0949491783976555,0.0,0.0156038934364915,1.0,1.17466759681702,0.0166666675359011,42.0,2.40685200691223,0.00143692304845899,,0.0,0.0,0.271764934062958,0.0,0.0,2.14913988113403,0.0,0.280407935380936,0.0,0.20635224878788,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.69421482086182,0.0,0.0,0.0,0.75,5.28925609588623,0.669432938098907,0.0,0.0,0.0,0.0,,0.0,0.0,,11.0,0.0,2.0,1.0,,0.0,8.69023418426514,0.0,,,5.23991203308105,0.492799282073975,0.0,3.8120710849762,0.0,2.70689940452576,0.0,,,0.0,,1.63259243965149,,0.0,0.0,1.04337978363037,0.0,0.0,14.0433835983276,0.0,0.402368932962418,0.0,,11.910008430481,,0.428571432828903,0.0833333358168602,0.0,105.0,0.0,13.2144832611084,0.0,0.0,176.0,0.0,,406.188507080078,0.0,0.0,0.0,411.59375,,0.875546514987946,13.9889516830444,0.0,0.0,0.0,443.177154541016,12.4355783462524,0.0,,374.049987792969,0.0,398.604095458984,0.0,0.0,0.0,326.5283203125,4.45943164825439,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.51967132091522,0.0,0.0,0.0,0.200000002980232,,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,6.18023014068604,73.129997253418,,0.0,3.22244954109192,0.0,0.0,,0.0,0.229099437594414,2.07832026481628,1.0,1.0,0.0,0.0,1.08756589889526,3.0,0.254033863544464,1.0,3.0,0.0,0.591231405735016,-0.064105212688446
InChI%3D1S%2FC21H30O3%2Fc1-13%2822%2924-15-8-10-20%282%2914%2812-15%294-5-16-17-6-7-19%2823%2921%2817%2C3%2911-9-18%2816%2920%2Fh4%2C15-18H%2C5-12H2%2C1-3H3,0.154462784528732,0.0,6.69865083694458,5.28741025924683,0.0,-0.00281045073643327,0.0,11.0493059158325,3.90157699584961,0.0,0.00770367262884974,0.0,15.3331117630005,2.88096141815186,140.0,10.5026302337646,-0.0109257949516177,0.0,1.0,0.0,5.0820951461792,0.0,0.0,20.5622844696045,0.0,8.40726089477539,6.72457647323608,11.3521718978882,0.0,1.0,0.0,17.4156379699707,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.02055168151855,0.0,0.0721687823534012,0.0,1.0,2.64412069320679,0.0833333358168602,0.327493518590927,0.447213590145111,0.0,0.0,0.0,0.699958086013794,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,17.1125202178955,0.0,0.0,0.0,11.3430080413818,2.71815133094788,0.0,11.4497766494751,0.235702261328697,10.0531797409058,0.0,0.0,0.0,1.08504247665405,0.0,8.49035167694092,0.0,5.91708946228027,1.0,6.93322563171387,0.23848395049572,5.27934312820435,26.3234062194824,3.0,5.38246870040894,0.0,0.0,28.3283672332764,0.0,0.5,4.33130502700806,0.0,472.0,0.0,45.7670211791992,0.0,2.0,1250.0,0.0833333358168602,0.0,2061.10766601562,0.0,0.0,0.428855359554291,2570.13842773438,0.0,0.96955794095993,50.3246421813965,0.0,0.0,0.957115232944489,4063.06591796875,41.9925537109375,0.0,0.0,2697.03002929688,0.0,4335.7607421875,0.0,0.0,0.0,3458.48876953125,5.58496236801147,0.0,0.0,3.0,0.388067483901978,0.0,0.0,0.0,0.0,2.0,5.90816974639893,0.0,0.0,0.0,4.98152256011963,0.0,1.77338373661041,0.0,0.0,0.0,2.0,0.25,3.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0,15.2683506011963,43.3699989318848,0.0,0.0,9.74446964263916,0.0,0.0,0.0,0.0,2.00180125236511,9.15160655975342,1.0,0.0,0.20412415266037,0.0,8.10033226013184,3.0,0.390694141387939,0.0,8.0,0.758997678756714,6.73385620117188,-0.18057207763195
InChI%3D1S%2FC12H4Cl4O2%2Fc13-5-1-9-10%282-6%285%2914%2918-12-4-8%2816%297%2815%293-11%2812%2917-9%2Fh1-4H,0.0,0.0,3.86641621589661,1.61290204524994,0.0,-0.22543115913868,0.0,4.97002696990967,0.932097136974335,0.0,-0.067031167447567,0.0,8.09933853149414,0.555804252624512,100.0,1.53261888027191,0.0605561919510365,0.0,2.0,4.0,1.91560888290405,0.0,0.0,12.8930206298828,0.0,1.77332270145416,0.0,2.30344223976135,0.0,0.0,0.0,13.0050001144409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83555555343628,0.0,0.0,0.0,0.800000011920929,2.40000009536743,0.0,0.0520833320915699,0.0,0.0,0.0,0.0,0.152568072080612,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,12.861442565918,0.0,0.0,0.0,8.54171371459961,1.60947573184967,0.0,8.36366748809814,0.0,7.18527793884277,0.0,0.0,0.0,0.5,0.0,5.54163694381714,0.0,9.51926708221436,0.0,5.05364370346069,0.0,0.0,50.3999519348145,0.0,3.56174755096436,0.0,0.0,29.1353168487549,0.0,0.444444447755814,2.5759220123291,0.0,280.0,0.0,48.2706336975098,0.0,0.0,571.0,0.0,0.0,1362.29150390625,8.0,0.0,0.16666667163372,1614.326171875,0.0,,65.4706115722656,0.0,0.333333343267441,0.536491930484772,2323.45483398438,42.8632583618164,0.0,0.0,270.059997558594,0.0,2298.24780273438,0.0,0.0,0.0,1653.79333496094,5.16992521286011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,11.6614713668823,18.4599990844727,0.0,0.0,6.39368438720703,0.0,0.0,0.0,0.0,0.890355944633484,5.25902843475342,0.0,0.0,0.0,0.0,3.85741233825684,0.0,0.523164927959442,0.0,0.0,0.242063492536545,2.19124722480774,-0.147959813475609
InChI%3D1S%2FC14H7Br2NO2%2Fc15-8-5-9%2816%2912%2817%2911-10%288%2913%2818%296-3-1-2-4-7%286%2914%2811%2919%2Fh1-5H%2C17H2,0.0,0.0,4.3491005897522,2.28682661056519,0.0,0.0102145653218031,0.0,7.69994640350342,1.42971575260162,0.0,-0.0514332093298435,0.0,12.7544097900391,0.776680588722229,106.0,3.81983685493469,-0.180026113986969,0.0,0.0,0.0,2.17456483840942,0.0,0.0,14.0497217178345,0.0,3.44091868400574,0.0,4.74156284332275,0.0,0.0,0.0,13.9591836929321,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.080078125,0.0,0.0,0.0,1.0,2.08601188659668,0.200000002980232,0.0614449754357338,0.0,0.0,0.0,0.0,0.17352993786335,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,13.7316865921021,0.0,0.0,0.0,9.01974487304688,1.54314255714417,0.0,8.53448677062988,0.0,7.78956651687622,0.0,0.0,0.0,0.656827688217163,0.0,6.83024263381958,0.0,17.2629127502441,4.0,5.66599321365356,0.0,0.0,107.425109863281,0.0,3.65047097206116,0.0,0.0,33.1357192993164,0.0,0.5,2.53844237327576,0.0,250.0,0.0,56.2714385986328,0.0,0.0,592.0,0.0,0.0,1727.15197753906,7.0,0.0,0.16573129594326,2103.46752929688,0.0,0.885336756706238,76.1769180297852,0.0,0.0,0.453905135393143,3153.36572265625,118.756385803223,0.0,0.0,442.049987792969,0.0,3470.5986328125,0.0,0.0,0.0,2836.1240234375,5.24792766571045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7085199356079,60.1599998474121,2.0,0.0,7.06558513641357,0.0,0.0,0.0,0.0,1.01051509380341,5.91639375686646,0.0,0.0,0.0,0.0,4.4208607673645,0.0,0.302769124507904,0.0,0.0,0.262178868055344,3.58255457878113,-0.0717527121305466
InChI%3D1S%2FC4H4N2OS%2Fc7-3-1-2-5-4%288%296-3%2Fh1-2H%2C%28H2%2C5%2C6%2C7%2C8%29,0.0,0.0,0.741581618785858,0.229576617479324,2.0,0.126476287841797,0.0,1.09341299533844,0.081989161670208,0.0,-0.108617559075356,0.0,1.02022004127502,0.0,36.0,1.0,0.037992499768734,0.0,0.0,0.0,0.20674255490303,0.0,0.0,2.14913988113403,0.0,0.235394597053528,0.0,0.176258653402328,0.0,0.0,0.0,6.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51999998092651,0.0,0.0,0.0,0.333333343267441,1.79999995231628,0.0,0.0166666675359011,0.0,0.0,0.0,0.0,0.0298142395913601,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,5.98312759399414,0.0,0.0,0.0,3.78769373893738,0.577350258827209,0.0,3.37694931030273,0.0,2.19858479499817,0.0,0.0,0.0,0.0,0.0,1.73736357688904,0.0,0.5,0.0,0.971404492855072,0.0,0.0,15.6221981048584,0.0,0.451184451580048,0.0,0.0,10.666618347168,0.0,0.25,0.0,0.0,54.0,0.0,15.8048448562622,0.0,0.0,61.0,0.0,0.0,377.447143554688,2.0,0.0,0.0833333358168602,397.783996582031,0.0,0.558733403682709,11.336124420166,0.0,0.0,0.16666667163372,466.390472412109,7.77965068817139,0.0,0.0,88.0400009155273,0.0,316.25390625,0.0,0.0,0.0,109.178558349609,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83798217773438,84.8099975585938,0.0,0.0,2.44545483589172,0.0,0.5,0.0,0.0,0.191899105906487,1.61483955383301,2.0,0.0,0.0,0.0,0.843632221221924,0.0,0.217491880059242,0.0,0.0,0.0,0.508315861225128,-0.164597168564796
