SMILES,SCH-4,ATSm3,C1SP3,SCH-5,ATSm4,SCH-6,Zagreb,ATSm5,VP-0,topoShape,VP-1,ATSc1,MDEO-11,SCH-7,VP-2,PetitjeanNumber,ATSc2,Kier1,MDEO-12,MDEN-22,VP-3,ATSc3,Kier2,SP-0,C2SP2,MDEN-23,ATSp1,MDEC-22,VP-4,ATSc4,Kier3,SP-1,C2SP3,ATSp2,MDEC-23,MDEC-44,VP-5,ATSc5,SP-2,MDEC-24,VP-6,SP-3,WPATH,TopoPSA,ATSp3,SP-4,ATSp4,SPC-4,VP-7,SP-5,ATSp5,VC-3,SPC-5,VCH-3,VC-4,SPC-6,SP-6,VC-5,WPOL,SP-7,VCH-4,VC-6,SC-3,VPC-4,MDEO-22,MDEN-11,MDEN-33,MDEC-11,MDEN-12,ECCEN,C3SP2,SC-4,VAdjMat,VCH-5,VPC-5,MDEC-33,MDEC-12,MDEN-13,fragC,C3SP3,SC-5,VCH-6,VPC-6,MDEC-34,MDEC-13,SC-6,VCH-7,MDEC-14,ATSm1,C1SP2,ATSm2,SCH-3
InChI%3D1S%2FC6H7N3O%2Fc7-9-6%2810%295-2-1-3-8-4-5%2Fh1-4H%2C7H2%2C%28H%2C9%2C10%29,0.0,13.5502986908,2.0,0.0,13.048576355,0.1020620763,44.0,8.7441015244,5.2283921242,1.0,2.7158272266,0.1642168015,0.0,0.0589255653,1.6944066286,0.5,-0.0780658498,8.1000003815,0.0,0.25,1.0420205593,0.0128525216,4.0,7.3973412514,0.0,0.0,435.9886779785,3.5327756405,0.5695651174,-0.0691674501,2.2857143879,4.8425350189,2.0,468.0450744629,3.9415400028,0.0,0.3066540658,0.0819453672,3.7836222649,0.0,0.0853803232,3.0985183716,121.0,71.5,557.4920043945,2.0365357399,464.3149414063,1.0892556906,0.0333333351,1.4171103239,257.2843322754,0.1333333403,1.3392556906,0.0,0.0,1.3737734556,0.5690355897,0.0166666675,11.0,0.3190355897,0.0,0.0,0.402368933,0.2465184629,0.0,0.0,0.0,0.0,0.8944271803,90.0,0.0,0.0,4.3219280243,0.0,0.2316039205,1.0,0.0,0.0,199.0399932861,1.0,0.1178511307,0.0248451997,0.1766764075,0.0,0.0,0.0,0.0124225998,0.0,11.8544330597,1.0,11.1906356812,0.0
InChI%3D1S%2FC9H13N%2Fc1-6-4-7%282%299%2810%298%283%295-6%2Fh4-5H%2C10H2%2C1-3H3,0.0,14.3323707581,3.0,0.0,13.6647405624,0.055555556,48.0,7.166185379,6.7320508957,0.6666666865,3.4433755875,0.0268570054,0.0,0.2222222239,2.8123927116,0.400000006,-0.0088655604,8.1000003815,0.0,0.0,1.7380338907,-0.0038632208,2.9387755394,7.7236146927,0.0,0.0,577.3880615234,0.5,1.1911857128,-0.0006931218,1.75,4.6090607643,3.0,635.3397216797,5.1115446091,0.0,0.4841167629,-6.39677546132589e-06,4.3902606964,0.0,0.2628917098,3.3434448242,110.0,26.0200004578,836.3108520508,2.3557195663,706.9450683594,2.00613451,0.0240562614,1.3046686649,323.829498291,0.5275105834,2.6985156536,0.0,0.0,3.2773697376,0.6978043318,0.0833333358,13.0,0.1111111119,0.0,0.0,0.9525297284,0.8496793509,0.0,0.0,0.0,0.75,0.0,76.0,0.0,0.0,4.3219280243,0.0,1.1237356663,3.5327756405,2.3811016083,0.0,439.0100097656,3.0,0.2721655369,0.020833334,1.0867877007,0.0,5.4989185333,0.0,0.0745281279,0.0,10.3599882126,0.0,10.166185379,0.0
InChI%3D1S%2FC12H12N4%2Fc1-7-6-9-8%284-3-5-14-9%2910-11%287%2916%282%2912%2813%2915-10%2Fh3-6H%2C1-2H3%2C%28H2%2C13%2C15%29,0.0,29.2432613373,2.0,0.0785674229,30.16040802,0.3765509427,90.0,24.8556556702,9.203827858,0.75,5.1589250565,0.2192803919,0.0,0.6967135072,4.0197839737,0.4285714328,-0.172689572,11.1111106873,0.0,0.25,2.9856421947,0.1087428108,4.0329217911,11.2840929031,0.0,0.6324555278,1163.9197998047,2.9416828156,2.214931488,-0.0647513568,1.6752136946,7.6815404892,6.0,1415.2098388672,8.6147813797,0.0,1.4537693262,0.0245046169,7.234685421,0.0,0.8264613152,6.4924440384,379.0,52.0099983215,2122.0942382813,5.6981048584,2064.9030761719,3.2766430378,0.4541053474,4.6434006691,1550.6654052734,0.5671628714,5.6756296158,0.0,0.0,8.5181665421,3.2187039852,0.1388280839,28.0,2.1628057957,0.0,0.0,1.2137979269,1.2568758726,0.0,0.0,0.0,0.25,0.5773502588,193.0,0.0,0.0,5.0,0.0279508494,1.8718800545,7.7323160172,1.690109849,0.5,660.0399780273,2.0,0.4477580786,0.1094358936,2.2708427906,0.0,4.326341629,0.0,0.1767882556,0.0,17.4399528503,0.0,19.3294811249,0.0
InChI%3D1S%2FC7H6N2O4%2Fc1-5-2-3-6%288%2810%2911%294-7%285%299%2812%2913%2Fh2-4H%2C1H3,0.0,21.5420475006,1.0,0.0,21.4876613617,0.0680413842,62.0,18.0132789612,6.7594709396,1.0,3.4155442715,0.1336989254,1.4422495365,0.1466087997,2.4850091934,0.5,0.0242672507,11.0769233704,0.0,0.0,1.6002343893,-0.0137828672,4.4814815521,10.0080718994,0.0,0.0,520.8690185547,1.6509636641,0.908044517,-0.0253615994,2.7210884094,6.0197443962,5.0,590.2116699219,5.8538007736,0.0,0.5458575487,-0.0885291174,5.7023043633,0.0,0.238717109,4.0977296829,240.0,91.6399993896,780.1195678711,2.9255180359,712.9287109375,2.4994232655,0.0595029816,2.0805797577,442.6946105957,0.3579584956,3.0462343693,0.0,0.0,3.6730113029,1.4585633278,0.0604486875,18.0,0.4818534553,0.0,0.0,1.2051182985,0.6423560381,0.0,0.0,0.25,0.0,0.0,123.0,0.0,0.0,4.70043993,0.0,0.6436277628,1.6509636641,1.1447142363,0.0,205.0599975586,1.0,0.3989744782,0.0240562614,0.635187149,0.0,1.5,0.0,0.045572836,0.0,16.8178520203,0.0,15.5462341309,0.0
InChI%3D1S%2FC24H29ClO4%2Fc1-12%2826%2924%2829-13%282%2927%298-6-16-14-10-20%2825%2919-11-21%2828%2915-9-18%2815%2923%2819%2C4%2917%2814%295-7-22%2816%2C24%293%2Fh10-11%2C14-18H%2C5-9H2%2C1-4H3,0.2539339066,60.6667709351,4.0,0.1402101666,77.2826919556,0.8773548603,178.0,77.7437896729,18.3438720703,1.0,11.2817268372,0.539937973,0.344566673,2.2826273441,10.8755655289,0.5,-0.2141928077,20.8778686523,0.7663094401,0.0,9.5922260284,-0.0642691106,6.5089287758,20.9303569794,5.0,0.0,2815.5407714844,5.7469015121,8.2940196991,0.1023735851,2.5592212677,13.5590391159,5.0,3640.3813476563,21.3274383545,1.1052094698,6.2806491852,-0.1437570751,14.1850090027,7.4377651215,4.8394441605,12.4316234589,1908.0,60.4399986267,5842.4282226563,11.3107700348,6851.6567382813,9.4962425232,3.4220023155,9.2979154587,5960.9086914063,2.5215172768,17.2373962402,0.2357022613,0.2214798033,26.6654853821,7.0161719322,1.2114181519,67.0,5.2920265198,0.2357022613,0.2959564626,3.6088852882,6.7213807106,0.0,0.0,0.0,1.0129094124,0.0,583.0,1.0,0.2704558969,5.857981205,0.1310943514,11.7351980209,12.9276208878,5.9532294273,0.0,3032.0500488281,6.0,1.8913803101,0.6920250654,16.5510921478,9.9760837555,8.5451440811,0.4882114232,1.6104620695,3.7350327969,39.8106307983,1.0,36.612197876,0.2357022613
InChI%3D1S%2FC12H14O4%2Fc1-2-9%2813-5-11-7-15-11%294-10%283-1%2914-6-12-8-16-12%2Fh1-4%2C11-12H%2C5-8H2,0.4082483053,20.6567363739,4.0,0.0,20.5414905548,0.25,84.0,17.1028366089,8.9255218506,1.0,5.4887137413,0.70768255,0.0,0.3535533845,4.0075507164,0.5,-0.3065399528,11.1111106873,0.0,0.0,2.1486902237,-0.1861412823,5.1041665077,10.7946825027,0.0,0.0,714.4066162109,7.438076973,1.2245773077,0.1156070009,3.7692308426,7.8989796638,8.0,814.649597168,10.8086843491,0.0,0.7974661589,0.1365618408,6.9401087761,0.0,0.427195847,4.6742343903,509.0,43.5200004578,889.694152832,3.4468448162,830.741027832,1.1017276049,0.2378966957,2.6735403538,705.8121337891,0.3717850149,1.4082483053,0.3333333433,0.0,1.8315528631,1.7991137505,0.0,17.0,1.1957057714,0.2357022613,0.0,0.8164966106,0.3390589058,1.1759841442,0.0,0.0,0.0,0.0,280.0,0.0,0.0,5.0,0.0,0.3590422869,1.5326188803,0.0,0.0,784.0399780273,0.0,0.0,0.0758903027,0.3912871182,0.0,0.0,0.0,0.0782360137,0.0,19.0978755951,0.0,20.6567363739,0.5773502588
InChI%3D1S%2FC20H38N6O4%2Fc1-12%282%299-16%2824-14%285%2928%2919%2830%2926-17%2810-13%283%294%2918%2829%2925-15%2811-27%297-6-8-23-20%2821%2922%2Fh11-13%2C15-17H%2C6-10H2%2C1-5H3%2C%28H%2C24%2C28%29%28H%2C25%2C29%29%28H%2C26%2C30%29%28H4%2C21%2C22%2C23%29,0.0,42.7305831909,6.0,0.0,42.7024078369,0.0,132.0,49.3116989136,18.6685161591,0.875,10.2554941177,0.7262461185,0.8996442556,0.0,8.1277141571,0.4666666687,-0.387932688,30.0,0.0,1.1190346479,4.0634908676,-0.0927380398,16.6077423096,23.2672195435,0.0,0.0,1708.9959716797,3.6753869057,2.7491827011,0.3647439182,15.4623813629,13.9545040131,7.0,1846.7037353516,12.0357456207,0.0,1.6558914185,-0.3444041908,12.7873563766,0.0,0.8786087036,7.532787323,2789.0,176.7400054932,2276.3308105469,5.8006439209,2371.685546875,3.35486269,0.4925442338,4.4835777283,2587.0791015625,1.3921188116,4.5162825584,0.0,0.0,6.5068254471,2.4867825508,0.0365148373,37.0,1.5476248264,0.0,0.0,2.6418552399,1.3103957176,0.0,0.5,0.0,1.62786448,1.2248196602,672.0,0.0,0.0,5.9068903923,0.0,1.5805968046,8.1547145844,4.2413711548,0.0,3619.1000976563,2.0,0.2357022613,0.0,1.6895171404,0.0,8.9426259995,0.0,0.0,0.0,35.2578048706,4.0,31.9902210236,0.0
InChI%3D1S%2FC3H7N5O3%2Fc1-2-5-3%284%297%286-9%298%2810%2911%2Fh2H2%2C1H3%2C%28H2%2C4%2C5%29,0.0,16.373374939,2.0,0.0,17.4289970398,0.0,44.0,17.5344753265,5.7734923363,1.0,2.7319896221,0.1771793962,0.9449408054,0.0,1.4878641367,0.5,-0.0908701494,11.0,0.0,0.3333333433,0.7762410045,0.0677378923,5.625,8.8533716202,0.0,2.1491398811,334.6168823242,0.0,0.3904446959,-0.1722201258,3.7869822979,5.129427433,0.0,345.3795776367,0.5,0.0,0.1140119508,0.1438679695,4.0820789337,0.0,0.0433012694,2.8026280403,164.0,114.3700027466,390.8698730469,2.2002570629,366.9111328125,1.5381245613,0.0,0.5243774056,271.9485168457,0.1339563876,2.4209403992,0.0,0.0,1.7539578676,0.3103012145,0.0186339002,13.0,0.0,0.0,0.0,0.7051183581,0.2205958664,0.0,0.0,1.0,0.0,0.8164966106,92.0,0.0,0.0,4.4594316483,0.0,0.2137456685,0.0,1.0,0.8164966106,179.0800018311,0.0,0.2323078066,0.0,0.1343367249,0.0,0.3333333433,0.0,0.0,0.0,15.1233472824,0.0,13.0451154709,0.0
InChI%3D1S%2FC11H11N5%2Fc1-6-5-13-7-3-4-8-10%289%287%2914-6%2915-11%2812%2916%288%292%2Fh3-5H%2C1-2H3%2C%28H2%2C12%2C15%29,0.0,29.9080028534,2.0,0.0785674229,29.8803844452,0.3816482425,90.0,22.04945755,9.0736913681,0.75,5.0228052139,0.2924824357,0.0,0.7153869867,3.8714284897,0.4285714328,-0.1971859783,11.1111106873,0.0,0.908560276,2.7534279823,0.0178938657,4.0329217911,11.2840929031,0.0,0.8772053123,1097.794921875,1.3103706837,1.8805001974,0.0129314642,1.7645429373,7.664703846,7.0,1326.9553222656,6.9885783195,0.0,1.2922362089,0.0271307342,7.3193206787,0.0,0.7342942357,6.4978327751,390.0,64.9000015259,1971.1204833984,5.3768153191,1862.2004394531,3.2637937069,0.4198870957,4.5973963737,1333.9300537109,0.5443056822,5.1200771332,0.0,0.0,7.598045826,3.2300627232,0.1047723219,27.0,2.2718439102,0.0,0.0,1.291742444,1.0962765217,0.0,0.0,0.0,0.1428571492,0.7663094401,197.0,0.0,0.0,5.0,0.0279508494,1.4218101501,6.6319756508,1.449037075,0.5,601.049987793,0.0,0.3938026726,0.1073062196,1.6777732372,0.0,3.5709805489,0.0,0.1581195742,0.0,17.7999401093,0.0,19.6618518829,0.0
InChI%3D1S%2FC3H5ClO%2Fc1-3%284%292-5%2Fh2-3H%2C1H3,0.0,8.2355670929,1.0,0.0,5.2640776634,0.0,16.0,0.0,3.6968421936,0.5,1.8010395765,0.191449821,0.0,0.0,1.5020341873,0.3333333433,-0.0466516055,5.0,0.0,0.0,0.2903861105,-0.0834010914,2.25,4.2844572067,0.0,0.0,154.6275939941,0.0,0.0,0.0343277901,4.0,2.2700555325,1.0,138.114364624,1.0,0.0,0.0,0.0,1.8020951748,0.0,0.0,0.8164966106,18.0,17.0699996948,115.3589324951,0.0,39.6669006348,0.4082483053,0.0,0.0,0.0,0.3779644668,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.4082483053,0.154303357,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,3.3219280243,0.0,0.0,0.0,0.5,0.0,61.0200004578,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.4872226715,1.0,6.2838292122,0.0
InChI%3D1S%2FC7H5N3O3S%2Fc8-7-9-4%283-14-7%295-1-2-6%2813-5%2910%2811%2912%2Fh1-3H%2C%28H2%2C8%2C9%29,0.0,30.7436523438,2.0,0.2357022613,21.5993919373,0.321975261,72.0,20.5513858795,7.8358607292,1.0,4.8716835976,0.3549950123,0.5,0.4358579516,3.8004202843,0.5,-0.1796832085,10.5155553818,0.6666666865,0.0,2.7421741486,-0.037149284,4.2448978424,10.1293916702,0.0,0.200000003,801.8438110352,1.3103706837,1.9956511259,0.1325075626,2.3431952,6.664703846,4.0,928.0419311523,5.6937861443,0.0,1.0271770954,-0.1125908718,6.2555327415,0.0,0.5817319751,4.8585977554,310.0,,1258.3375244141,3.7656486034,872.6986083984,2.2891616821,0.3076007664,2.4606301785,741.3729858398,0.4131689966,2.9086370468,0.0,0.0,3.2330274582,1.7495898008,0.0328403674,16.0,0.9520151019,0.0,0.0,1.1220084429,0.7652480006,0.0,0.0,0.0,0.0,0.5,181.0,0.0,0.0,4.8073549271,0.1590206921,1.0388715267,2.5250647068,0.0,0.1428571492,302.0700073242,0.0,0.25,0.1598563641,0.8913596272,0.0,0.0,0.0,0.1377664357,0.0,23.531124115,0.0,20.7754268646,0.0
InChI%3D1S%2FC11H14N2O4%2Fc12-10%2814%2916-6-9%287-17-11%2813%2915%298-4-2-1-3-5-8%2Fh1-5%2C9H%2C6-7H2%2C%28H2%2C12%2C14%29%28H2%2C13%2C15%29,0.0,25.4269866943,2.0,0.0,21.3249225616,0.1020620763,76.0,21.0993919373,9.0892391205,1.0,4.9486675262,0.5050279498,0.125,0.0589255653,3.3399205208,0.5,-0.4239702523,15.0588235855,1.1547005177,0.0,2.1134495735,0.2553091943,8.1632652283,12.6733617783,0.0,0.0,813.8690795898,8.5699529648,1.3248203993,-0.1243362948,6.4793386459,8.0922241211,5.0,889.7373046875,9.4219636917,0.0,0.8597483039,0.1648278087,7.100564003,0.0,0.3962110877,4.5461120605,564.0,106.6200027466,1095.9964599609,3.3161323071,1047.9719238281,1.5201593637,0.196899727,2.7408425808,919.1123657227,0.3318496943,1.8027493954,0.0,0.0,2.3815805912,1.7074826956,0.0481125228,19.0,1.0467664003,0.0,0.0,1.1498298645,0.5962613821,0.25,0.125,0.0,0.0,0.0,213.0,0.0,0.0,5.0874629021,0.0,0.661472857,1.9441612959,0.0,0.0,689.0599975586,2.0,0.0833333358,0.032075014,0.6785849333,0.0,0.0,0.0,0.0185185187,0.0,20.8178520203,0.0,19.3249225616,0.0
InChI%3D1S%2FC10H12O2%2Fc1-3-10%2811%298-4-6-9%2812-2%297-5-8%2Fh3-7%2C10-11H%2C1H2%2C2H3,0.0,16.3283672333,0.0,0.0,16.6604595184,0.0833333358,54.0,10.9962759018,7.0266704559,1.0,3.7221953869,0.250102222,0.0,0.1070380881,2.4536993504,0.5,-0.1255611479,10.0833330154,0.1666666716,0.0,1.6805835962,-0.0041804789,4.8888888359,8.974691391,1.0,0.0,604.8731079102,4.2514147758,0.9371705651,0.0192866251,2.7777776718,5.7743868828,6.0,657.9789428711,8.4216356277,0.0,0.5459871292,-0.0032764908,4.5745859146,0.0,0.26977548,3.9174501896,210.0,29.4599990845,815.3129882813,2.4988491535,741.2661743164,1.5820549726,0.1345099956,1.7387695313,459.3178405762,0.2388020307,1.866075635,0.0,0.0,1.8425463438,1.1175240278,0.0248451997,15.0,0.7068754435,0.0,0.0,0.6064930558,0.4950795472,0.0,0.0,0.0,0.125,0.0,138.0,0.0,0.0,4.584962368,0.0,0.4918347597,1.3103706837,2.7507297993,0.0,444.0199890137,1.0,0.1178511307,0.027777778,0.4026753008,0.0,1.6688178778,0.0,0.0273777377,0.0,13.5489377975,1.0,12.9962759018,0.0
InChI%3D1S%2FC4H10N2O%2Fc1-2-3-6%285%294-7%2Fh4H%2C2-3%2C5H2%2C1H3,0.0,7.0520219803,2.0,0.0,6.2179284096,0.0,24.0,3.4982771873,4.4243760109,0.6666666865,2.275434494,0.1916036755,0.0,0.0,1.3432356119,0.400000006,-0.1267385036,7.0,0.0,0.0,0.6171993613,0.0497499071,4.1666665077,5.6986703873,0.0,0.0,228.7292327881,1.6509636641,0.3109035194,-0.013542871,3.8399999142,3.3080604076,1.0,214.927444458,0.0,0.0,0.0527046286,-0.0048389924,2.3020951748,0.0,0.0,1.4783978462,50.0,46.3300018311,202.9368591309,0.6969234347,144.5287017822,0.4927992821,0.0,0.2041241527,75.9735717773,0.1054092571,0.4082483053,0.0,0.0,0.2041241527,0.0,0.0,5.0,0.0,0.0,0.0,0.2886751294,0.1175687462,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,3.8073549271,0.0,0.1049646288,0.0,1.5,1.0,214.0299987793,0.0,0.0,0.0,0.0304290317,0.0,0.0,0.0,0.0,0.0,8.4944448471,0.0,7.0244503021,0.0
InChI%3D1S%2FC4H6O2%2Fc1-3-6-4%282%295%2Fh3H%2C1H2%2C2H3,0.0,6.7707448006,1.0,0.0,3.3320920467,0.0,20.0,2.3320920467,3.6009535789,1.0,1.5521988869,0.2498921156,0.0,0.0,0.7760994434,0.5,-0.1497240514,6.0,0.5,0.0,0.249296993,0.0409824811,3.2000000477,4.991563797,0.0,0.0,146.1115112305,0.0,0.1173540279,-0.0115832202,5.3333334923,2.7700555325,0.0,129.7734069824,0.5,0.0,0.0,-0.0046212613,2.1825220585,0.0,0.0,0.8660253882,32.0,26.2999992371,118.4317245483,0.5773502588,70.2119369507,0.2886751294,0.0,0.0,38.9798126221,0.0833333358,0.2886751294,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.4082483053,0.0481125228,0.0,0.0,0.0,0.25,0.0,31.0,0.0,0.0,3.5849626064,0.0,0.0340206921,0.0,1.1547005177,0.0,91.0199966431,0.0,0.0,0.0,0.0,0.0,1.1547005177,0.0,0.0,0.0,7.5489382744,3.0,5.9962759018,0.0
InChI%3D1S%2FC15H12N2O2%2Fc18-13-15%2817-14%2819%2916-13%2C11-7-3-1-4-8-11%2912-9-5-2-6-10-12%2Fh1-10H%2C%28H2%2C16%2C17%2C18%2C19%29,0.0,33.0172195435,0.0,0.0833333358,35.2110366821,0.4670158625,102.0,37.0965042114,10.0623569489,1.0,5.913008213,0.2911643982,0.25,0.5417060256,4.2896747589,0.5,-0.2321791649,13.9591836929,0.0,0.5,3.1803410053,0.1396896392,5.7800002098,13.2946825027,0.0,0.0,1329.2780761719,13.9952611923,2.3132982254,-0.0681710616,2.4921579361,9.2320175171,10.0,1602.6978759766,12.3981561661,0.0,1.5015060902,0.0165017918,8.2282857895,3.7010717392,0.7224349976,7.1059374809,617.0,65.1800003052,2346.9404296875,6.4625372887,2416.7993164063,3.4641926289,0.4185909927,5.090845108,2171.7316894531,0.4915931225,6.8264884949,0.0,0.0279508494,9.7594480515,2.9099094868,0.1510629505,32.0,2.0991716385,0.0,0.024224069,1.2312529087,1.2180250883,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0680413842,5.2479276657,0.0250000004,1.878012538,2.6207413673,0.0,0.0,747.0399780273,3.0,0.5666353703,0.1115107089,2.0867042542,3.3635857105,0.0,0.1161539033,0.0945532098,0.0,21.268913269,1.0,22.3289241791,0.0
InChI%3D1S%2FC2H3Cl3%2Fc3-1-2%284%295%2Fh2H%2C1H2,0.0,17.5679664612,2.0,0.0,17.4255065918,0.0,16.0,0.0,4.6861371994,0.5,2.519339323,0.1526424736,0.0,0.0,2.1310377121,0.3333333433,-0.0496864542,5.0,0.0,0.0,1.0497813225,-0.0685682073,2.25,4.2844572067,0.0,0.0,242.5880737305,0.0,0.0,0.0419334248,4.0,2.2700555325,0.0,218.2661590576,1.0,0.0,0.0,0.0,1.8020951748,0.0,0.0,0.8164966106,18.0,0.0,180.6823883057,0.0,68.0624389648,0.4082483053,0.0,0.0,0.0,0.5248906612,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.4082483053,0.5951700807,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,3.3219280243,0.0,0.0,0.0,0.0,0.0,29.0300006866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1382598877,0.0,9.8552122116,0.0
InChI%3D1S%2FC2Cl4%2Fc3-1%284%292%285%296,0.0,29.2324562073,0.0,0.0,34.8510131836,0.0,22.0,0.0,5.5355734825,0.5,2.5177867413,0.1345217228,0.0,0.0,2.4196076393,0.3333333433,-0.0448405743,6.0,0.0,0.0,1.2857142687,-0.0672608614,2.2222223282,5.1547007561,0.0,0.0,374.5420227051,0.0,0.0,0.0448405743,3.0,2.6427345276,0.0,360.6663818359,0.0,0.0,0.0,0.0,2.4880337715,0.0,0.0,1.3333333731,29.0,0.0,356.1317138672,0.0,182.736328125,1.3333333731,0.0,0.0,0.0,0.6428571343,0.0,0.0,0.0,0.0,0.0,0.4132653177,4.0,0.0,0.0,0.0,0.6666666865,1.4578629732,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,3.5849626064,0.0,0.0,1.0,0.0,0.0,5.0399999619,0.0,0.3333333433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8510131836,2.0,12.8069496155,0.0
InChI%3D1S%2FC4H4N2OS%2Fc7-3-1-2-5-4%288%296-3%2Fh1-2H%2C%28H2%2C5%2C6%2C7%2C8%29,0.0,15.8048448563,2.0,0.0,11.3361244202,0.0833333358,36.0,7.7796506882,4.8379821777,0.3333333433,2.4454548359,0.2162585109,0.0,0.1666666716,1.6148395538,0.25,-0.1617184579,6.125,0.0,0.5,0.8436322212,0.1293534487,2.5199999809,5.983127594,0.0,0.0,386.6812133789,1.0,0.5083158612,-0.1208523065,1.7999999523,3.7876937389,1.0,407.7354431152,2.1491398811,0.0,0.2295766175,0.0450880602,3.3769493103,0.0,0.0819891617,2.198584795,61.0,84.8099975586,477.6907348633,1.7373635769,323.6627807617,0.7415816188,0.0,0.9714044929,111.3460006714,0.1918991059,1.0934129953,0.0,0.0,1.0202200413,0.4511844516,0.0,7.0,0.0,0.0,0.0,0.5773502588,0.2067425549,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,4.0,0.0,0.2353945971,0.5,0.0,0.0,88.0400009155,0.0,0.0,0.0166666675,0.1762586534,0.0,0.0,0.0,0.0298142396,0.0,15.6221981049,0.0,10.6666183472,0.0
InChI%3D1S%2FC6H4O2%2Fc7-5-1-2-6%288%294-3-5%2Fh1-4H,0.0,11.328368187,0.0,0.0,8.328368187,0.0833333358,36.0,2.6641838551,4.1258978844,0.6666666865,2.2296154499,0.2504577339,0.200000003,0.1666666716,1.4714045525,0.400000006,-0.0724458024,6.125,0.0,0.0,0.8237323761,-0.0126350112,2.5199999809,5.983127594,6.0,0.0,325.7791748047,3.3019273281,0.4396439791,-0.0102426624,1.7999999523,3.7876937389,0.0,348.1320800781,5.6568541527,0.0,0.2730118632,-0.1125938594,3.3650438786,0.0,0.0453609228,2.3045303822,62.0,34.1399993896,408.5805358887,1.4267463684,264.9532470703,0.8164966106,0.0,1.3047378063,60.8763504028,0.1360827684,0.7600796819,0.0,0.0,1.1380711794,0.3333333433,0.0,7.0,0.0,0.0,0.0,0.5773502588,0.1571348459,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,4.0,0.0,0.1239283383,0.3333333433,0.0,0.0,88.0199966431,0.0,0.0,0.027777778,0.1227968559,0.0,0.0,0.0,0.0226804614,0.0,9.5489377975,0.0,8.6641836166,0.0
InChI%3D1S%2FC2F4%2Fc3-1%284%292%285%296,0.0,11.3312282562,0.0,0.0,10.0081768036,0.0,22.0,0.0,2.5118579865,0.5,1.0059289932,0.3345066011,0.0,0.0,0.520821631,0.3333333433,-0.1115022004,6.0,0.0,0.0,0.1428571492,-0.1672533005,2.2222223282,5.1547007561,0.0,0.0,55.0831069946,0.0,0.0,0.1115022004,3.0,2.6427345276,0.0,52.2674255371,0.0,0.0,0.0,0.0,2.4880337715,0.0,0.0,1.3333333731,29.0,0.0,53.1347694397,0.0,28.4088993073,1.3333333731,0.0,0.0,0.0,0.0714285746,0.0,0.0,0.0,0.0,0.0,0.0051020407,4.0,0.0,0.0,0.0,0.6666666865,0.0539949238,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,3.5849626064,0.0,0.0,1.0,0.0,0.0,5.0399999619,0.0,0.3333333433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0081768036,2.0,7.3271403313,0.0
InChI%3D1S%2FCH5N3O%2Fc2-1%285%294-3%2Fh3H2%2C%28H3%2C2%2C4%2C5%29,0.0,5.633105278,0.0,0.0,2.9134540558,0.0,16.0,0.0,2.5245637894,0.5,1.0122818947,0.1281160712,0.0,0.0,0.4929443598,0.3333333433,-0.088951461,5.0,0.0,0.0,0.1367185116,0.0218615532,2.25,4.2844572067,0.0,0.0,112.6783218384,0.0,0.0,0.0030318671,4.0,2.2700555325,0.0,98.6570968628,0.0,0.0,0.0,0.0,1.8020951748,0.0,0.0,0.8164966106,18.0,82.1299972534,85.8880691528,0.0,36.2462081909,0.4082483053,0.0,0.0,0.0,0.0559016988,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.4082483053,0.0322748609,0.0,0.3333333433,0.0,0.0,1.4142135382,19.0,0.0,0.0,3.3219280243,0.0,0.0,0.0,0.0,0.0,61.0400009155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8544330597,0.0,5.0244503021,0.0
